date,user_id,employment_status,emotion_tag,song_name,distribution_type,song_exposed,song_clicked,detail_clicked,play_started,play_progress,favorite,share,comment,artist_page_visit,follow_artist,artist_name
2026-09-17,U01559,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-16,U01560,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01561,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01561,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-16,U01562,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01562,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-13,U01563,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01563,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,1,1,1.0,0,0,0,0,0,大都会乐团
2026-09-12,U01564,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01564,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-15,U01565,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01566,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01566,职场新人,麻木,植物人的闹钟,互动推荐,1,1,0,1,0.5704,0,0,0,0,0,失眠白貉
2026-09-11,U01567,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01567,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-16,U01568,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01568,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-11,U01569,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01569,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-11,U01570,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01570,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.0826,0,0,0,0,0,Matt吕彦良
2026-09-16,U01571,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01571,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-15,U01572,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01572,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,1,1,1.0,0,0,0,0,0,门门
2026-09-16,U01573,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01574,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01574,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,1.0,0,0,0,0,0,才才
2026-09-16,U01575,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01575,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,1,1,0.8659,1,1,0,0,0,门门
2026-09-17,U01576,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01577,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01577,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-11,U01578,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01578,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-13,U01579,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01580,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01580,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-12,U01581,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01581,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,0.7604,0,0,0,0,0,裘德
2026-09-11,U01582,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01582,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U01583,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01583,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.6838,0,0,0,0,0,才才
2026-09-17,U01584,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01584,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.5533,0,0,0,0,0,陈以诺Sarah
2026-09-14,U01585,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01585,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-14,U01586,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01586,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-14,U01587,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01587,职场新人,麻木,植物人的闹钟,互动推荐,1,1,0,1,0.2045,0,0,0,0,0,失眠白貉
2026-09-16,U01588,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01588,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-16,U01589,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01589,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.3579,1,0,0,0,0,Matt吕彦良
2026-09-15,U01590,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01591,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01591,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-11,U01592,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01592,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-16,U01593,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01594,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01594,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-11,U01595,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01596,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01596,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.1954,0,0,0,0,0,门门
2026-09-11,U01597,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01597,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-12,U01598,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01598,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,1,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U01599,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01599,职场新人,麻木,植物人的闹钟,互动推荐,1,1,1,1,0.4334,0,0,0,0,0,失眠白貉
2026-09-12,U01600,职场新人,,快乐着疲惫,BGM,1,0,1,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01600,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-17,U01601,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01601,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.2614,0,0,0,0,0,陈以诺Sarah
2026-09-16,U01602,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01602,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-14,U01603,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01603,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.2027,0,0,0,0,0,动物园钉子户
2026-09-14,U01604,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01605,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01606,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01606,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-12,U01607,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01607,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-11,U01608,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01608,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-15,U01609,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01609,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,0,0,0,0.0,0,0,0,0,0,裘德
2026-09-17,U01610,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,1.0,0,0,0,1,0,张三七_
2026-09-17,U01610,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.0681,0,0,0,0,0,才才
2026-09-12,U01611,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01612,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01612,职场新人,假期被工作占据,Sunday,互动推荐,1,1,0,1,0.0316,0,0,0,0,0,关浩德Walter
2026-09-12,U01613,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01613,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,1.0,1,0,0,1,1,门门
2026-09-16,U01614,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01615,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01615,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,1.0,0,0,0,0,0,Matt吕彦良
2026-09-13,U01616,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,1,0,0,0,0,DEN
2026-09-13,U01616,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,0,0,0,0.0,0,0,0,0,0,裘德
2026-09-13,U01617,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01618,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01618,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-16,U01619,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01620,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01620,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,1,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-13,U01621,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01622,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01622,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-15,U01623,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01623,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-13,U01624,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01624,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-11,U01625,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01625,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.433,0,0,0,0,0,才才
2026-09-13,U01626,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01626,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-13,U01627,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01627,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-11,U01628,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01628,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,0.1263,0,0,0,0,0,大都会乐团
2026-09-15,U01629,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.9466,0,0,0,0,0,张三七_
2026-09-17,U01630,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,0,1,0,0,0,DEN
2026-09-12,U01631,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01631,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-17,U01632,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01633,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01633,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.6483,0,0,0,0,0,Matt吕彦良
2026-09-13,U01634,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01634,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,0.0808,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U01635,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01636,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01636,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-15,U01637,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01638,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01638,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,1,1,1.0,0,1,0,0,0,Matt吕彦良
2026-09-13,U01639,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01639,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-11,U01640,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01640,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-12,U01641,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01642,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01642,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-14,U01643,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01644,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01644,职场新人,假期被工作占据,Sunday,互动推荐,1,1,0,1,0.5744,0,0,0,0,0,关浩德Walter
2026-09-15,U01645,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01645,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-14,U01646,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01646,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,0.7723,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-14,U01647,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01647,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-17,U01648,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01649,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01649,职场新人,麻木,植物人的闹钟,互动推荐,1,1,0,1,0.8855,0,0,0,0,0,失眠白貉
2026-09-16,U01650,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01650,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-12,U01651,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01651,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,1.0,0,1,0,0,0,玫瑰岛RoseIsland乐队
2026-09-12,U01652,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01652,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-13,U01653,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01653,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.9318,0,0,0,0,0,陈以诺Sarah
2026-09-13,U01654,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01654,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,1,0.0509,0,0,0,0,0,雷同二友
2026-09-17,U01655,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01655,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-16,U01656,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01656,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-17,U01657,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01657,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-15,U01658,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01658,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,1.0,0,0,0,0,0,动物园钉子户
2026-09-14,U01659,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01659,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-12,U01660,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01660,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-17,U01661,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01661,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.7541,0,0,0,0,0,动物园钉子户
2026-09-16,U01662,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01663,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01663,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-11,U01664,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01664,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-17,U01665,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.9392,0,0,0,0,0,张三七_
2026-09-17,U01665,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,1,1,0.6713,0,0,0,0,0,动物园钉子户
2026-09-11,U01666,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01666,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.6421,0,0,0,0,0,才才
2026-09-12,U01667,职场新人,,快乐着疲惫,BGM,1,0,1,1,0.914,0,0,0,0,0,DEN
2026-09-12,U01667,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,1,1,0.7167,0,0,0,1,0,雷同二友
2026-09-16,U01668,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01668,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.5423,0,0,0,0,0,才才
2026-09-13,U01669,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01669,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-14,U01670,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01670,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-12,U01671,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01671,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-11,U01672,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01672,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-13,U01673,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.4781,0,0,0,1,0,张三七_
2026-09-13,U01673,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.5094,0,0,0,0,0,才才
2026-09-17,U01674,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01675,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01675,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-14,U01676,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01676,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.039,1,0,0,0,0,才才
2026-09-13,U01677,职场新人,,快乐着疲惫,BGM,1,0,1,1,0.68,1,0,0,0,0,DEN
2026-09-13,U01677,职场新人,假期被工作占据,Sunday,互动推荐,1,1,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-15,U01678,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01678,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,0.8442,0,0,0,0,0,大都会乐团
2026-09-12,U01679,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01679,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.3484,0,0,0,0,0,才才
2026-09-15,U01680,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01680,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-17,U01681,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
